sample_id,split,label,score_mean,score_t0.3,score_t0.5,score_t0.7,score_t0.9
P5MjgFmqouA_001697_ood,ood,anomaly,0.26227250695228577,0.41052311658859253,0.2841367721557617,0.1989334672689438,0.15549667179584503
JV0D-YkWHD8_004103_nonood,heldout,normal,0.22528228163719177,0.3748968243598938,0.2459731101989746,0.16681723296642303,0.11344192177057266
JV0D-YkWHD8_004103_ood,ood,anomaly,0.15421193838119507,0.2832942306995392,0.1651754379272461,0.10201886296272278,0.06635922938585281
u33fdjUY_Iw_001746_nonood,heldout,normal,0.2570990025997162,0.4140534996986389,0.29022538661956787,0.19168539345264435,0.13243171572685242
u33fdjUY_Iw_001746_ood,ood,anomaly,0.45140892267227173,0.5539268851280212,0.461158812046051,0.4119347929954529,0.37861520051956177
e3hXj7S3QyA_000706_nonood,calib,normal,0.1428638994693756,0.24598312377929688,0.14898687601089478,0.09856019169092178,0.07792538404464722
e3hXj7S3QyA_000706_ood,ood,anomaly,0.11749272793531418,0.20680101215839386,0.12609250843524933,0.08231464773416519,0.054762739688158035
h4OXsRSWLLc_000022_nonood,calib,normal,0.42228248715400696,0.5044481754302979,0.4028047025203705,0.37717682123184204,0.4047001898288727
h4OXsRSWLLc_000022_ood,ood,anomaly,0.7003794312477112,0.6724778413772583,0.6530809998512268,0.670729398727417,0.8052294850349426
Eq7_uD2yN5Y_003939_nonood,calib,normal,0.24485231935977936,0.4134891629219055,0.2629603445529938,0.1773138791322708,0.12564584612846375
Eq7_uD2yN5Y_003939_ood,ood,anomaly,0.2751292884349823,0.45141568779945374,0.29826653003692627,0.20052257180213928,0.1503124237060547
T7TkJVmGyts_003933_nonood,calib,normal,0.2612038552761078,0.422834575176239,0.2760258913040161,0.19626647233963013,0.1496885120868683
T7TkJVmGyts_003933_ood,ood,anomaly,0.20285454392433167,0.3381179869174957,0.2006906121969223,0.1488933116197586,0.12371628731489182
PEwiwzyTjX0_004681_nonood,calib,normal,0.17654304206371307,0.32005682587623596,0.18456433713436127,0.12101295590400696,0.0805380567908287
PEwiwzyTjX0_004681_ood,ood,anomaly,0.19364534318447113,0.31229525804519653,0.20997649431228638,0.14733247458934784,0.10497715324163437
L334aqEJxys_001874_nonood,calib,normal,0.19785812497138977,0.3519803285598755,0.21478697657585144,0.13444489240646362,0.09022026509046555
L334aqEJxys_001874_ood,ood,anomaly,0.22940000891685486,0.3884495794773102,0.2436552345752716,0.16068872809410095,0.12480650097131729
jFFhYwgepmY_005142_nonood,heldout,normal,0.23226746916770935,0.3918529450893402,0.25924596190452576,0.1650545597076416,0.11291638761758804
jFFhYwgepmY_005142_ood,ood,anomaly,0.2265663892030716,0.3692314326763153,0.23245170712471008,0.15977390110492706,0.14480853080749512
fHUJcUaW2mE_001521_nonood,calib,normal,0.30257606506347656,0.45302286744117737,0.32315748929977417,0.23827899992465973,0.1958448588848114
fHUJcUaW2mE_001521_ood,ood,anomaly,0.567328691482544,0.589654266834259,0.5451198220252991,0.530289888381958,0.6042506098747253
3Sqeb-l1RPA_000983_nonood,heldout,normal,0.33527082204818726,0.49940523505210876,0.3752712309360504,0.2771892547607422,0.18921752274036407
3Sqeb-l1RPA_000983_ood,ood,anomaly,0.413424015045166,0.517424464225769,0.39462822675704956,0.32254907488822937,0.4190942049026489
ujVRDgGVzlQ_005768_nonood,calib,normal,0.19886386394500732,0.3275243937969208,0.2124735563993454,0.14463424682617188,0.11082328855991364
ujVRDgGVzlQ_005768_ood,ood,anomaly,0.24430373311042786,0.3548434376716614,0.23826384544372559,0.18972206115722656,0.1943856030702591
QERvirE3S5s_004710_nonood,heldout,normal,0.28760087490081787,0.40026479959487915,0.3111518621444702,0.24497048556804657,0.19401627779006958
QERvirE3S5s_004710_ood,ood,anomaly,0.3543180823326111,0.45415836572647095,0.3519868850708008,0.3139925003051758,0.29713454842567444
OWtbKblBOKI_000176_nonood,calib,normal,0.19597841799259186,0.33400431275367737,0.20270909368991852,0.1403401643037796,0.10686009377241135
OWtbKblBOKI_000176_ood,ood,anomaly,0.3604092299938202,0.48972606658935547,0.34830740094184875,0.289337694644928,0.31426578760147095
gXezhrOijmQ_004127_nonood,heldout,normal,0.27140116691589355,0.42979198694229126,0.29187700152397156,0.2132105529308319,0.1507250815629959
gXezhrOijmQ_004127_ood,ood,anomaly,0.24908393621444702,0.4052776098251343,0.25556910037994385,0.17948956787586212,0.15599949657917023
r6_ZhT7rmhM_003846_nonood,calib,normal,0.20186582207679749,0.3561098277568817,0.21779558062553406,0.14059805870056152,0.09295981377363205
r6_ZhT7rmhM_003846_ood,ood,anomaly,0.17592278122901917,0.3073500692844391,0.1773991882801056,0.11891806125640869,0.10002384334802628
J-j5eIHg8I0_005010_nonood,calib,normal,0.22466860711574554,0.39415135979652405,0.23143760859966278,0.16128742694854736,0.11179806292057037
J-j5eIHg8I0_005010_ood,ood,anomaly,0.3991825580596924,0.46065887808799744,0.3025704622268677,0.2500055432319641,0.5834953188896179
IOoVklIZLMw_003545_nonood,calib,normal,0.33345192670822144,0.5088566541671753,0.3659934997558594,0.26696816086769104,0.19198931753635406
IOoVklIZLMw_003545_ood,ood,anomaly,0.572348415851593,0.6301099061965942,0.5311957597732544,0.487042099237442,0.641045868396759
y1vGuUK0db4_005626_nonood,calib,normal,0.15234214067459106,0.2653539478778839,0.1524045169353485,0.10526525974273682,0.086344875395298
y1vGuUK0db4_005626_ood,ood,anomaly,0.17328429222106934,0.25543341040611267,0.17741328477859497,0.1419336348772049,0.1183568611741066
y1vGuUK0db4_002278_nonood,heldout,normal,0.3032221496105194,0.474640429019928,0.3389637768268585,0.23810511827468872,0.16117925941944122
y1vGuUK0db4_002278_ood,ood,anomaly,0.34303563833236694,0.4920903742313385,0.366666316986084,0.2949954569339752,0.2183903604745865
uO2zGO5ydBc_004544_nonood,calib,normal,0.13333600759506226,0.2476169764995575,0.13914498686790466,0.08644580841064453,0.06013623997569084
uO2zGO5ydBc_004544_ood,ood,anomaly,0.43016231060028076,0.4789099097251892,0.3448146879673004,0.348168283700943,0.5487563014030457
Q7VBPeGwJWw_002331_nonood,heldout,normal,0.2567795515060425,0.3768482208251953,0.26249831914901733,0.19551274180412292,0.19225887954235077
Q7VBPeGwJWw_002331_ood,ood,anomaly,0.23410698771476746,0.3707951307296753,0.23864813148975372,0.17088232934474945,0.15610238909721375
RASKiMoxhOE_001671_nonood,heldout,normal,0.26088351011276245,0.41215917468070984,0.2810707688331604,0.19440670311450958,0.15589743852615356
RASKiMoxhOE_001671_ood,ood,anomaly,0.482299268245697,0.5454736351966858,0.4476344883441925,0.38641300797462463,0.5496758818626404
2SAby_5t94M_002446_nonood,heldout,normal,0.4342699348926544,0.5518779754638672,0.42710915207862854,0.39028605818748474,0.3678065836429596
2SAby_5t94M_002446_ood,ood,anomaly,0.34884876012802124,0.4677983522415161,0.35056957602500916,0.3104373812675476,0.2665896415710449
t4Cvbdtebk0_000195_nonood,calib,normal,0.29804694652557373,0.45436176657676697,0.3262268304824829,0.23582349717617035,0.17577560245990753
t4Cvbdtebk0_000195_ood,ood,anomaly,0.3830288052558899,0.5207129716873169,0.4170452654361725,0.3364142179489136,0.257942795753479
vdLn-qswnRo_001232_nonood,calib,normal,0.3364957869052887,0.5159064531326294,0.37282314896583557,0.26734018325805664,0.18991337716579437
vdLn-qswnRo_001232_ood,ood,anomaly,0.2457333654165268,0.3661768436431885,0.23543913662433624,0.17187124490737915,0.2094462662935257
UKBuDqU8qTM_003310_nonood,calib,normal,0.0909094586968422,0.16612927615642548,0.09495764225721359,0.06028160825371742,0.04226932302117348
UKBuDqU8qTM_003310_ood,ood,anomaly,0.08684875071048737,0.1617434173822403,0.08656693994998932,0.05691095069050789,0.04217367619276047
RASKiMoxhOE_001897_nonood,calib,normal,0.23143327236175537,0.3729645013809204,0.2544653117656708,0.1716841608285904,0.12661907076835632
RASKiMoxhOE_001897_ood,ood,anomaly,0.37628641724586487,0.4704429805278778,0.34802907705307007,0.3274492621421814,0.3592243790626526
4wKjxDXnmYs_001351_nonood,heldout,normal,0.11264681816101074,0.2126542329788208,0.11720503866672516,0.07209821790456772,0.04862978309392929
4wKjxDXnmYs_001351_ood,ood,anomaly,0.24711231887340546,0.40161949396133423,0.2557891309261322,0.1700829118490219,0.16095778346061707
UKBuDqU8qTM_000701_nonood,calib,normal,0.26250356435775757,0.4151213467121124,0.2848283350467682,0.19519244134426117,0.15487214922904968
UKBuDqU8qTM_000701_ood,ood,anomaly,0.20992892980575562,0.34233608841896057,0.21129775047302246,0.1421642005443573,0.14391769468784332
5vKPYV5w6pw_000874_nonood,calib,normal,0.20819345116615295,0.33911022543907166,0.20936517417430878,0.13540790975093842,0.14889049530029297
5vKPYV5w6pw_000874_ood,ood,anomaly,0.2588982582092285,0.41723331809043884,0.27920469641685486,0.19773513078689575,0.14141984283924103
OWtbKblBOKI_005256_nonood,heldout,normal,0.22452431917190552,0.3794720470905304,0.24164748191833496,0.16253657639026642,0.11444120854139328
OWtbKblBOKI_005256_ood,ood,anomaly,0.22637394070625305,0.34713879227638245,0.2116268277168274,0.15307754278182983,0.19365260004997253
CyeT8rEQOpQ_000660_nonood,calib,normal,0.19685202836990356,0.32687321305274963,0.20891213417053223,0.14803452789783478,0.10358830541372299
CyeT8rEQOpQ_000660_ood,ood,anomaly,0.20084942877292633,0.3179331123828888,0.20372195541858673,0.14542852342128754,0.13631410896778107
UOjQsfDXjO0_000761_nonood,calib,normal,0.10977631062269211,0.17513832449913025,0.11667089909315109,0.0859842598438263,0.0613117553293705
UOjQsfDXjO0_000761_ood,ood,anomaly,0.1034020483493805,0.17312386631965637,0.10749682784080505,0.07201936841011047,0.060968149453401566
Eq7_uD2yN5Y_001004_nonood,calib,normal,0.21808397769927979,0.33618804812431335,0.23786666989326477,0.17451518774032593,0.12376604229211807
Eq7_uD2yN5Y_001004_ood,ood,anomaly,0.2692301273345947,0.38683515787124634,0.2769503593444824,0.2234114557504654,0.18972361087799072
QERvirE3S5s_001573_nonood,calib,normal,0.2732245922088623,0.4403996169567108,0.284734308719635,0.19709450006484985,0.17066995799541473
QERvirE3S5s_001573_ood,ood,anomaly,0.3403097987174988,0.47281017899513245,0.32643893361091614,0.24447642266750336,0.31751367449760437
nADqn-DZ-Dc_000430_nonood,calib,normal,0.19716188311576843,0.33625009655952454,0.20901475846767426,0.1367834359407425,0.10659927874803543
nADqn-DZ-Dc_000430_ood,ood,anomaly,0.22203238308429718,0.3523925840854645,0.22241264581680298,0.16437874734401703,0.14894552528858185
YBEYOS3A3Ic_005749_nonood,heldout,normal,0.18252480030059814,0.29469814896583557,0.1960926502943039,0.13858984410762787,0.10071858018636703
YBEYOS3A3Ic_005749_ood,ood,anomaly,0.39794808626174927,0.5144355893135071,0.3928792178630829,0.3119397759437561,0.3725377917289734
t4Cvbdtebk0_002644_nonood,calib,normal,0.06461457908153534,0.10834682732820511,0.06330607086420059,0.05061221867799759,0.036193206906318665
t4Cvbdtebk0_002644_ood,ood,anomaly,0.10216820985078812,0.17153818905353546,0.1092739924788475,0.07352600246667862,0.05433466285467148
bFGmOp9H3MA_000355_nonood,heldout,normal,0.3233448266983032,0.436662495136261,0.3560701608657837,0.2867980897426605,0.21384859085083008
bFGmOp9H3MA_000355_ood,ood,anomaly,0.20106354355812073,0.34460487961769104,0.21637719869613647,0.14509443938732147,0.09817765653133392
W6YrlYyWguc_003326_nonood,calib,normal,0.22053262591362,0.37841907143592834,0.2391674816608429,0.157949760556221,0.10659420490264893
W6YrlYyWguc_003326_ood,ood,anomaly,0.27091968059539795,0.42478179931640625,0.2961413264274597,0.21253758668899536,0.1502179652452469
fHUJcUaW2mE_003831_nonood,heldout,normal,0.17867621779441833,0.30654042959213257,0.18873511254787445,0.1284894198179245,0.09093985706567764
fHUJcUaW2mE_003831_ood,ood,anomaly,0.20978179574012756,0.3640376627445221,0.22126606106758118,0.14956791698932648,0.1042555719614029
WWyeuvpHmfc_001537_nonood,heldout,normal,0.26798009872436523,0.41627636551856995,0.2965237498283386,0.21403636038303375,0.14508391916751862
WWyeuvpHmfc_001537_ood,ood,anomaly,0.3056226968765259,0.44895341992378235,0.3345387279987335,0.2549605667591095,0.18403805792331696
kjVywUi1WK4_003060_nonood,calib,normal,0.13639512658119202,0.25071874260902405,0.14233480393886566,0.08549147099256516,0.06703547388315201
kjVywUi1WK4_003060_ood,ood,anomaly,0.18353185057640076,0.29560503363609314,0.17168119549751282,0.12459540367126465,0.14224575459957123
EY8x-fyQkbk_005676_nonood,calib,normal,0.32583487033843994,0.47146400809288025,0.3505692780017853,0.26416292786598206,0.21714326739311218
EY8x-fyQkbk_005676_ood,ood,anomaly,0.5558639764785767,0.6324731111526489,0.5140361785888672,0.48459064960479736,0.5923560857772827
O9uvBFovKj8_002250_nonood,calib,normal,0.20670674741268158,0.3534075915813446,0.21654538810253143,0.1462050825357437,0.11066894978284836
O9uvBFovKj8_002250_ood,ood,anomaly,0.20400512218475342,0.3483039438724518,0.2202896773815155,0.142729252576828,0.10469762235879898
HzVbo46kkBA_004563_nonood,calib,normal,0.1967662125825882,0.3398068845272064,0.2140166312456131,0.13861437141895294,0.09462693333625793
HzVbo46kkBA_004563_ood,ood,anomaly,0.17553168535232544,0.3073000907897949,0.18762736022472382,0.1250457465648651,0.0821535512804985
krPRThe7R4g_002937_nonood,calib,normal,0.11604297906160355,0.21467764675617218,0.1175820603966713,0.08011865615844727,0.05179354175925255
krPRThe7R4g_002937_ood,ood,anomaly,0.21101997792720795,0.3095961809158325,0.20181557536125183,0.15679480135440826,0.17587333917617798
fHUJcUaW2mE_001204_nonood,calib,normal,0.2090371698141098,0.36588922142982483,0.22619067132472992,0.14658312499523163,0.09748569130897522
fHUJcUaW2mE_001204_ood,ood,anomaly,0.2591823935508728,0.40925365686416626,0.2826281785964966,0.19797012209892273,0.14687758684158325
0z7J7rOpTic_006272_nonood,calib,normal,0.21952542662620544,0.3668958246707916,0.23904173076152802,0.1575080007314682,0.11465618759393692
0z7J7rOpTic_006272_ood,ood,anomaly,0.3922427296638489,0.5349076390266418,0.4377046823501587,0.34834548830986023,0.24801312386989594
bFGmOp9H3MA_001738_nonood,calib,normal,0.24585311114788055,0.3485720753669739,0.2596290707588196,0.216452494263649,0.15875880420207977
bFGmOp9H3MA_001738_ood,ood,anomaly,0.378740131855011,0.5191477537155151,0.40502724051475525,0.3218000531196594,0.2689855098724365
t4Cvbdtebk0_000445_nonood,calib,normal,0.27375903725624084,0.41399842500686646,0.2943960428237915,0.2160734385251999,0.17056822776794434
t4Cvbdtebk0_000445_ood,ood,anomaly,0.364575058221817,0.45938682556152344,0.37925827503204346,0.3438241183757782,0.275831013917923
bI9JzQSrEGo_004051_nonood,calib,normal,0.20651781558990479,0.3517501652240753,0.22519925236701965,0.14590613543987274,0.10321567952632904
bI9JzQSrEGo_004051_ood,ood,anomaly,0.20459571480751038,0.3158682882785797,0.19297240674495697,0.1466023325920105,0.1629398614168167
LfKfK4I5RPE_002737_nonood,calib,normal,0.2492707371711731,0.4182069003582001,0.27107927203178406,0.18136917054653168,0.12642762064933777
LfKfK4I5RPE_002737_ood,ood,anomaly,0.18590104579925537,0.32529810070991516,0.2009911835193634,0.1302613466978073,0.08705355226993561
xVfPBzDnI2Q_004775_nonood,calib,normal,0.1325981616973877,0.2379520684480667,0.1394558846950531,0.09181807190179825,0.06116659194231033
xVfPBzDnI2Q_004775_ood,ood,anomaly,0.1349768042564392,0.2540854513645172,0.14409545063972473,0.08634243160486221,0.05538384988903999
PEwiwzyTjX0_004472_nonood,calib,normal,0.12896448373794556,0.23510336875915527,0.13491804897785187,0.08750016242265701,0.05833633616566658
PEwiwzyTjX0_004472_ood,ood,anomaly,0.2045375108718872,0.3270866572856903,0.20939332246780396,0.1458629071712494,0.13580718636512756
UbDCiQVuzPY_000814_nonood,calib,normal,0.1412981003522873,0.2693161070346832,0.1451713740825653,0.09037087857723236,0.06033403426408768
UbDCiQVuzPY_000814_ood,ood,anomaly,0.16070622205734253,0.2906993627548218,0.16973161697387695,0.10875875502824783,0.07363513112068176
VxWJchENocA_000308_nonood,calib,normal,0.24318447709083557,0.3931763470172882,0.2424253672361374,0.1638675481081009,0.17326867580413818
VxWJchENocA_000308_ood,ood,anomaly,0.09098328649997711,0.1683313101530075,0.09451154619455338,0.05879220739006996,0.04229806736111641
d2SCftR5sWc_000191_nonood,calib,normal,0.20159433782100677,0.3077622354030609,0.21302910149097443,0.16247010231018066,0.12311588227748871
d2SCftR5sWc_000191_ood,ood,anomaly,0.3196863532066345,0.3931276500225067,0.2951112985610962,0.265411913394928,0.3250945806503296
DpQBo4gb6Lw_003924_nonood,heldout,normal,0.1424408257007599,0.2551847994327545,0.15145204961299896,0.0973437950015068,0.06578264385461807
DpQBo4gb6Lw_003924_ood,ood,anomaly,0.11974617838859558,0.2241870015859604,0.12456785142421722,0.07895246148109436,0.05127740278840065
PfJ2CudpCgE_004074_nonood,calib,normal,0.32907161116600037,0.4708828032016754,0.34540045261383057,0.2542494833469391,0.24575376510620117
PfJ2CudpCgE_004074_ood,ood,anomaly,0.7617529630661011,0.7637112736701965,0.7274823784828186,0.785621166229248,0.7701971530914307
HaC3LrJiTmQ_005125_nonood,calib,normal,0.07559859752655029,0.13604046404361725,0.07672550529241562,0.05240051448345184,0.037227921187877655
HaC3LrJiTmQ_005125_ood,ood,anomaly,0.1628241240978241,0.28035616874694824,0.16336573660373688,0.11333759874105453,0.09423704445362091
TlBhM9Xbr2o_002234_nonood,calib,normal,0.18737849593162537,0.33045947551727295,0.2001667618751526,0.13114526867866516,0.08774251490831375
TlBhM9Xbr2o_002234_ood,ood,anomaly,0.09695029258728027,0.16515186429023743,0.09124059975147247,0.06412582844495773,0.06728287786245346
K1r3m5OrmB4_003389_nonood,calib,normal,0.14822232723236084,0.22897985577583313,0.14662344753742218,0.10192457586526871,0.11536142975091934
K1r3m5OrmB4_003389_ood,ood,anomaly,0.21517926454544067,0.29403918981552124,0.20433378219604492,0.17200061678886414,0.1903434544801712
ujVRDgGVzlQ_003313_nonood,calib,normal,0.35729721188545227,0.5258312225341797,0.383688360452652,0.2850727140903473,0.23459656536579132
ujVRDgGVzlQ_003313_ood,ood,anomaly,0.18746241927146912,0.3189777731895447,0.1969149112701416,0.12920624017715454,0.10475075989961624
d2SCftR5sWc_003574_nonood,heldout,normal,0.19081030786037445,0.3343631327152252,0.1967894732952118,0.13020619750022888,0.10188242793083191
d2SCftR5sWc_003574_ood,ood,anomaly,0.17148077487945557,0.3138352632522583,0.17414003610610962,0.1173601970076561,0.08058759570121765
gZbGLa253Ak_001583_nonood,heldout,normal,0.11059693247079849,0.1933826357126236,0.11539830267429352,0.07778723537921906,0.0558195635676384
gZbGLa253Ak_001583_ood,ood,anomaly,0.2203884869813919,0.33264660835266113,0.22081813216209412,0.16364431381225586,0.16444487869739532
t4Cvbdtebk0_001663_nonood,calib,normal,0.29152214527130127,0.4551354646682739,0.3228763937950134,0.22797198593616486,0.16010481119155884
t4Cvbdtebk0_001663_ood,ood,anomaly,0.41725867986679077,0.4961935579776764,0.40144437551498413,0.3613533079624176,0.41004350781440735
ieP36TLihGM_001404_nonood,calib,normal,0.28328272700309753,0.45316505432128906,0.3151313364505768,0.2174435257911682,0.14739099144935608
ieP36TLihGM_001404_ood,ood,anomaly,0.25819772481918335,0.3837515115737915,0.25693586468696594,0.18247133493423462,0.20963218808174133
UKBuDqU8qTM_000080_nonood,calib,normal,0.378956139087677,0.5453532338142395,0.4171091318130493,0.3119209408760071,0.24144120514392853
UKBuDqU8qTM_000080_ood,ood,anomaly,0.299783855676651,0.41954150795936584,0.2911619246006012,0.22315055131912231,0.26528146862983704
9Q0FCoNxL8I_001552_nonood,heldout,normal,0.32932695746421814,0.4558228552341461,0.3308190703392029,0.2540670931339264,0.2765987515449524
9Q0FCoNxL8I_001552_ood,ood,anomaly,0.391084223985672,0.46781063079833984,0.3569785952568054,0.32114771008491516,0.41839995980262756
5vKPYV5w6pw_003173_nonood,calib,normal,0.21602681279182434,0.3572807013988495,0.23198562860488892,0.16044433414936066,0.11439665406942368
5vKPYV5w6pw_003173_ood,ood,anomaly,0.40656065940856934,0.5039095282554626,0.40211302042007446,0.34678786993026733,0.3734321594238281
GR4c34BIcVw_001288_nonood,calib,normal,0.22910979390144348,0.3681304156780243,0.2439088374376297,0.16883741319179535,0.1355624794960022
GR4c34BIcVw_001288_ood,ood,anomaly,0.38176846504211426,0.4985615313053131,0.39205390214920044,0.3251376748085022,0.3113206923007965
fTmYppzzloc_000301_nonood,heldout,normal,0.17530353367328644,0.31304946541786194,0.18195244669914246,0.12092193216085434,0.08529030531644821
fTmYppzzloc_000301_ood,ood,anomaly,0.1768735647201538,0.2971722185611725,0.17831191420555115,0.12147407978773117,0.11053604632616043
V3--0ubJkNE_005741_nonood,heldout,normal,0.18849703669548035,0.30746668577194214,0.20151551067829132,0.14291344583034515,0.10209251195192337
V3--0ubJkNE_005741_ood,ood,anomaly,0.4094577431678772,0.494597852230072,0.411532998085022,0.36876624822616577,0.3629339039325714
Hfs4AlBmg70_005511_nonood,heldout,normal,0.00859963521361351,0.01905316859483719,0.008233376778662205,0.004261494614183903,0.0028505020309239626
Hfs4AlBmg70_005511_ood,ood,anomaly,0.12651297450065613,0.21074716746807098,0.13072998821735382,0.09158418327569962,0.0729905217885971
WWyeuvpHmfc_002770_nonood,calib,normal,0.202700674533844,0.3318840265274048,0.21481585502624512,0.15049727261066437,0.11360552906990051
WWyeuvpHmfc_002770_ood,ood,anomaly,0.20430046319961548,0.32586807012557983,0.21330764889717102,0.15766628086566925,0.12035981565713882
kjVywUi1WK4_000381_nonood,calib,normal,0.2357865869998932,0.3889088034629822,0.257283091545105,0.17121393978595734,0.12574048340320587
kjVywUi1WK4_000381_ood,ood,anomaly,0.2750714421272278,0.40247923135757446,0.2793613076210022,0.21670903265476227,0.2017361968755722
xjbbH74SwTg_002787_nonood,calib,normal,0.025789815932512283,0.052025094628334045,0.026503341272473335,0.015076885931193829,0.009553943760693073
xjbbH74SwTg_002787_ood,ood,anomaly,0.05400274693965912,0.09039583802223206,0.048960041254758835,0.03893539309501648,0.037719715386629105
kVhgFPPG-wo_000427_nonood,calib,normal,0.16335222125053406,0.2869540750980377,0.16923557221889496,0.11280766874551773,0.08441156893968582
kVhgFPPG-wo_000427_ood,ood,anomaly,0.3576678931713104,0.4307354986667633,0.3508163392543793,0.32913509011268616,0.3199846148490906
3tEZvtQZ18Q_004640_nonood,heldout,normal,0.13429376482963562,0.2340242564678192,0.13667555153369904,0.09329283237457275,0.07318238914012909
3tEZvtQZ18Q_004640_ood,ood,anomaly,0.25252193212509155,0.35775598883628845,0.26880019903182983,0.21278022229671478,0.17075136303901672
Nc9SDBksPPA_003206_nonood,heldout,normal,0.054412923753261566,0.11345224827528,0.05493634194135666,0.02979276329278946,0.01947033777832985
Nc9SDBksPPA_003206_ood,ood,anomaly,0.10238641500473022,0.1691783219575882,0.10483527183532715,0.07836607098579407,0.057166021317243576
Nc9SDBksPPA_003735_nonood,calib,normal,0.18757635354995728,0.3187924921512604,0.18807142972946167,0.1277185082435608,0.11572296172380447
Nc9SDBksPPA_003735_ood,ood,anomaly,0.42131444811820984,0.4989486336708069,0.375834196805954,0.32940298318862915,0.48107200860977173
Eq7_uD2yN5Y_001392_nonood,calib,normal,0.11702725291252136,0.2078024297952652,0.12459802627563477,0.08207432180643082,0.05363423004746437
Eq7_uD2yN5Y_001392_ood,ood,anomaly,0.21326039731502533,0.357048898935318,0.22489997744560242,0.14788153767585754,0.12321117520332336
5vKPYV5w6pw_003098_nonood,calib,normal,0.16009745001792908,0.2896280884742737,0.16676032543182373,0.10990278422832489,0.0740986168384552
5vKPYV5w6pw_003098_ood,ood,anomaly,0.1850191205739975,0.2583196759223938,0.18277014791965485,0.1625388264656067,0.13644783198833466
uFwnmh0GpBo_005240_nonood,calib,normal,0.09374761581420898,0.17429256439208984,0.097873754799366,0.06034570187330246,0.04247844219207764
uFwnmh0GpBo_005240_ood,ood,anomaly,0.04976882413029671,0.09648382663726807,0.050264567136764526,0.03159983828663826,0.020727068185806274
xjbbH74SwTg_001279_nonood,calib,normal,0.3228776156902313,0.48512357473373413,0.33748945593833923,0.2616643011569977,0.20723314583301544
xjbbH74SwTg_001279_ood,ood,anomaly,0.2869313359260559,0.3727978765964508,0.24518397450447083,0.20015794038772583,0.32958555221557617
Q7VBPeGwJWw_002595_nonood,calib,normal,0.31404727697372437,0.4477381110191345,0.34091219305992126,0.2710300087928772,0.19650883972644806
Q7VBPeGwJWw_002595_ood,ood,anomaly,0.16418924927711487,0.26689133048057556,0.1721215397119522,0.12111597508192062,0.0966280996799469
3Sqeb-l1RPA_001528_nonood,calib,normal,0.21040156483650208,0.31006160378456116,0.19484908878803253,0.13073277473449707,0.20596277713775635
3Sqeb-l1RPA_001528_ood,ood,anomaly,0.26846957206726074,0.36882051825523376,0.2725551426410675,0.21689310669898987,0.21560950577259064
TNZv-NBcV5U_002660_nonood,heldout,normal,0.3485495150089264,0.47838106751441956,0.352558970451355,0.26861682534217834,0.29464125633239746
TNZv-NBcV5U_002660_ood,ood,anomaly,0.18974947929382324,0.3136778473854065,0.2005704790353775,0.140792578458786,0.10395701974630356
ieP36TLihGM_004687_nonood,calib,normal,0.2211769074201584,0.3561811149120331,0.23986700177192688,0.16835767030715942,0.12030185759067535
ieP36TLihGM_004687_ood,ood,anomaly,0.7011205554008484,0.7068131566047668,0.6938354969024658,0.7226890325546265,0.6811445951461792
bFGmOp9H3MA_003916_nonood,calib,normal,0.15628871321678162,0.29105085134506226,0.1622580885887146,0.10181037336587906,0.07003556936979294
bFGmOp9H3MA_003916_ood,ood,anomaly,0.07534795999526978,0.14294487237930298,0.07882167398929596,0.04811745882034302,0.03150781989097595
Hkui6PJboFg_004420_nonood,calib,normal,0.30713924765586853,0.46276241540908813,0.32439669966697693,0.23571692407131195,0.2056809514760971
Hkui6PJboFg_004420_ood,ood,anomaly,0.2288666069507599,0.3888450264930725,0.24176321923732758,0.16471226513385773,0.12014590203762054
bI9JzQSrEGo_002469_nonood,heldout,normal,0.3313373923301697,0.5057533383369446,0.3588026463985443,0.26122528314590454,0.19956833124160767
bI9JzQSrEGo_002469_ood,ood,anomaly,0.2981485426425934,0.4255489706993103,0.30231189727783203,0.24619847536087036,0.21853482723236084
0z7J7rOpTic_000072_nonood,calib,normal,0.08846284449100494,0.1393592655658722,0.08793608099222183,0.07095951586961746,0.05559653788805008
0z7J7rOpTic_000072_ood,ood,anomaly,0.2313043624162674,0.3443198800086975,0.22757737338542938,0.16864821314811707,0.18467195332050323
sUbP4j8rAic_004739_nonood,heldout,normal,0.3082295060157776,0.45728975534439087,0.33767563104629517,0.24927134811878204,0.18868130445480347
sUbP4j8rAic_004739_ood,ood,anomaly,0.26079168915748596,0.35326382517814636,0.2491624653339386,0.20004479587078094,0.24069568514823914
bhA2ckvE-TQ_000612_nonood,calib,normal,0.18883685767650604,0.33179861307144165,0.20167802274227142,0.13046573102474213,0.09140506386756897
bhA2ckvE-TQ_000612_ood,ood,anomaly,0.19492506980895996,0.31631264090538025,0.20138202607631683,0.14631842076778412,0.11568721383810043
UOjQsfDXjO0_001718_nonood,heldout,normal,0.04232720285654068,0.0868869349360466,0.04017007350921631,0.024350155144929886,0.01790163852274418
UOjQsfDXjO0_001718_ood,ood,anomaly,0.1456746906042099,0.23585158586502075,0.1361035853624344,0.0980992466211319,0.11264434456825256
TNZv-NBcV5U_000156_nonood,calib,normal,0.38595879077911377,0.5380218625068665,0.40531373023986816,0.3071238696575165,0.2933756113052368
